"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,261.617348,6.603109,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,635.785520,15.500488,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,636.292151,8.730889,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,48.845052,1.427950,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2272.475098,11.948869,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11714.616848,365.250665,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,618.821045,10.274493,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,236.971814,7.924114,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,60.353316,2.333841,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,522.094084,6.720135,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.865729,0.260926,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,848.129681,19.411740,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3924.584533,13.063487,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.207036,0.225680,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,356.590183,0.696388,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,32.875617,0.932921,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,319.798244,18.958059,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9924.418937,122.295466,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,136.363147,3.589944,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,453.190986,19.550309,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1053.272642,8.735857,"ops/min"
