
===================================
Domain Marker;critical-jOPS;2105.0
Domain Marker;max-jOPS;8483.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
96.0;400.0;2100.0;3000.0;3400.0;4100.0;188000.0
193.0;500.0;2300.0;3500.0;3900.0;4800.0;187000.0
289.0;500.0;2700.0;4200.0;4700.0;5900.0;191000.0
386.0;500.0;2900.0;4700.0;5300.0;6400.0;186000.0
482.0;500.0;3200.0;5400.0;6100.0;7700.0;189000.0
578.0;500.0;3300.0;5900.0;6700.0;8300.0;191000.0
675.0;500.0;3500.0;6600.0;7500.0;9900.0;197000.0
771.0;400.0;3700.0;7100.0;8200.0;12100.0;191000.0
868.0;400.0;4000.0;7900.0;9200.0;16300.0;195000.0
964.0;500.0;4200.0;8600.0;10200.0;62000.0;1100000.0
1060.0;400.0;4200.0;8800.0;10200.0;18300.0;181000.0
1157.0;500.0;4400.0;9300.0;10700.0;15300.0;179000.0
1253.0;500.0;4400.0;9500.0;11000.0;14900.0;178000.0
1350.0;500.0;4600.0;10300.0;12100.0;19200.0;174000.0
1446.0;400.0;4600.0;10400.0;12200.0;18900.0;1200000.0
1542.0;400.0;4400.0;10300.0;12100.0;16500.0;140000.0
1639.0;400.0;4600.0;10600.0;12400.0;17000.0;1100000.0
1735.0;500.0;4400.0;10600.0;12500.0;17700.0;123000.0
1832.0;400.0;4200.0;10200.0;12300.0;17400.0;1100000.0
1928.0;400.0;4600.0;11300.0;14400.0;185000.0;1200000.0
2024.0;500.0;4500.0;10400.0;12400.0;17900.0;123000.0
2121.0;500.0;4500.0;10300.0;12400.0;26000.0;1100000.0
2217.0;500.0;4600.0;10700.0;12800.0;61000.0;159000.0
2314.0;500.0;4600.0;10300.0;12300.0;19700.0;118000.0
2410.0;400.0;4700.0;10700.0;13200.0;23000.0;1100000.0
2506.0;400.0;4700.0;10600.0;13300.0;118000.0;1200000.0
2603.0;400.0;4800.0;10900.0;14500.0;292000.0;1200000.0
2699.0;500.0;4600.0;10300.0;12200.0;21000.0;112000.0
2796.0;400.0;4700.0;10800.0;14500.0;98000.0;1100000.0
2892.0;400.0;4700.0;10300.0;12900.0;40000.0;1100000.0
2988.0;400.0;4900.0;11600.0;18500.0;312000.0;1100000.0
3085.0;400.0;4900.0;11800.0;33000.0;329000.0;1100000.0
