"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,220.756701,5.578760,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,481.641505,14.241781,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,539.307915,6.234207,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,46.974051,0.797541,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,1986.660393,81.278128,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,9717.337226,361.368055,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,493.562455,22.988481,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,203.400894,3.730406,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.247324,1.336936,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,398.954218,13.083037,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.257521,0.079323,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,745.054531,16.140609,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3207.344744,22.560152,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,49.684792,0.221511,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,237.085802,0.396174,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,31.776405,0.715033,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,270.216291,7.457092,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8428.644672,307.717812,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,118.365573,2.016630,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,383.741384,14.848904,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,964.001204,10.489282,"ops/min"
