01:53:07,727 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
01:53:07,740 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
01:53:07,742 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
01:53:07,745 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
01:53:07,977 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
01:53:07,979 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
01:53:12,980 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
01:53:12,983 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
01:53:12,983 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
01:53:12,983 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
01:53:13,060 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
01:53:13,060 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
01:53:13,177 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
01:53:14,162 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
01:53:14,163 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
01:53:14,264 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
01:53:16,234 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 36 ms, 1 = 37 ms, 2 = 12 ms]
01:53:16,234 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
01:53:16,235 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
01:53:16,238 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
01:53:16,239 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
01:53:16,241 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
01:53:24,128 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.04 seconds, 1 = 7.87 seconds, 2 = 7.33 seconds]
01:53:24,130 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
01:53:24,131 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
01:53:24,137 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
01:53:24,138 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
01:53:24,138 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
01:53:24,196 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
01:53:24,205 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 4 ms, 1 = 6 ms, 2 = 4 ms]
01:53:24,205 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
01:53:24,212 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
01:53:31,411 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 7.18 seconds, 1 = 7.14 seconds, 2 = 7.18 seconds]
01:53:31,411 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
01:53:31,419 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
01:53:31,421 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
01:54:31,456 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.02 seconds, 1 = 60.01 seconds, 2 = 60.01 seconds]
01:54:31,456 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
01:54:31,459 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
01:54:31,460 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
01:54:31,590 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 121 ms, 1 = 125 ms, 2 = 128 ms]
01:54:31,590 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
01:54:31,591 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
01:54:33,881 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 2.29 seconds, 1 = 2.28 seconds, 2 = 2.29 seconds]
01:54:33,881 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
01:54:33,913 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
01:54:33,914 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
02:04:34,370 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
02:04:34,502 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
02:04:34,502 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
02:04:34,508 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
02:04:34,510 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
02:04:34,669 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
02:04:34,670 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
02:04:39,712 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1357 MB to 1348 MB and has 0 unfinished threads
02:04:39,712 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1357 MB to 1347 MB and has 2 unfinished threads
02:04:39,713 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
02:04:39,713 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
02:04:39,713 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 25 secs
02:04:39,749 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 26 secs
02:04:39,749 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 26 secs, reporting...
02:04:39,749 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@70e9c95d
02:04:39,750 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
02:04:39,814 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
02:04:39,845 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
02:04:39,859 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
