Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2471.0
Domain Marker;max-jOPS;8998.0
Domain Marker;Last Success for SLAs;5677.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
107;90.25832053047417
214;93.28824334861477
321;93.28883935601873
428;94.60195576102188
536;95.4239476631484
643;95.70887195516045
750;96.21230279647988
857;96.43064086693344
964;96.41196983887741
1071;96.31072422916533
1178;96.44612492686105
1285;96.55276212063701
1393;97.14496273573405
1500;97.26214306351446
1607;97.13987681734358
1714;97.23476777792237
1821;97.3720999930375
1928;97.40408399108938
2035;97.30458372215767
2142;97.52800448464706
2250;97.29974304403385
2357;97.617343261046
2464;97.75642326778244
2571;97.6626476262201
2678;97.74621585858021
2785;97.20025789211724
2892;97.94001833708808
2999;97.32718580294875
3106;97.6362713122628
3214;97.7903396143873
3321;98.07916867565629
3428;97.79276282261901
3535;97.55517366787466
3642;97.7654846392014
3749;98.10101039903451
3856;97.64774934415071
3963;98.2996508519535
4071;98.21391474294495
4178;97.78837697816307
4285;97.65858960997048
4392;98.21783384864693
4499;97.51012271940483
4606;97.76273683988795
4713;97.34689406697147
4820;97.87566440444319
4928;97.8441573897853
5035;97.79962048359866
5142;98.33662184921799
5249;97.89928739447298
5356;98.10651025903144
5463;98.13299422848952
5570;98.10623042304809
5677;97.74443233405654
5784;97.90779252614169
5892;97.70310363892314
5999;97.54044459646602
6106;97.40493602412523
6213;97.97948085238707
6320;97.69078169370079
6427;97.17781744480874
6534;96.34601937763523
6641;94.27484215384966
6749;93.34594390734269
6856;91.36413188080017
6963;89.84358700402795
7070;88.48193515672813
7177;86.76952639480187
7284;85.8954465621136
7391;84.38445218214804
7498;82.27777137095362
7606;80.84870177444517
7713;80.2655082651977
7820;76.87306602077012
7927;76.5098152929032
8034;72.37107651143481
8141;73.30445580252548
8248;68.71512663998242
8355;67.47884452679975
8462;67.13605697322284
8570;63.78077350089297
8677;62.9698009297141
8784;57.918097399436164
8891;51.18524299748182
8998;30.79941439942377
9105;8.95768149966306
9212;5.204097091246496
9319;1.4819451804473904
9427;13.473334836969535
