"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,261.588008,11.796808,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,728.929996,18.037927,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,699.525755,7.387069,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,46.558272,2.568963,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2302.211683,3.902215,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12909.291224,173.493155,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,703.658300,7.806272,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,258.146133,2.078542,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.470583,0.915376,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,633.352875,9.014859,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.827089,0.075436,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,894.762567,24.509197,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4422.067079,88.161092,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.312185,0.154494,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,472.571950,1.790535,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.840488,0.247307,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,276.983265,3.511831,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10798.875102,100.867310,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.049685,2.208942,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,507.344509,10.727210,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1088.793173,8.774067,"ops/min"
