
===================================
Domain Marker;critical-jOPS;1387.0
Domain Marker;max-jOPS;5245.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
67.0;500.0;3600.0;5700.0;6500.0;7900.0;14100.0
134.0;500.0;3600.0;6100.0;7000.0;8600.0;12900.0
202.0;600.0;4100.0;6900.0;7900.0;10100.0;148000.0
269.0;500.0;4400.0;7600.0;8700.0;11000.0;197000.0
336.0;600.0;4900.0;8800.0;10000.0;12900.0;177000.0
403.0;600.0;5000.0;9200.0;10500.0;13300.0;188000.0
471.0;500.0;5100.0;10000.0;11500.0;14600.0;146000.0
538.0;600.0;5400.0;10800.0;12400.0;16000.0;193000.0
605.0;600.0;5600.0;11200.0;12900.0;16400.0;208000.0
672.0;500.0;5100.0;11200.0;13000.0;16500.0;191000.0
740.0;600.0;5300.0;11500.0;13300.0;16700.0;39000.0
807.0;500.0;5400.0;11700.0;13600.0;17522.000000000116;200000.0
874.0;600.0;5200.0;11700.0;13700.0;18427.999999999884;200000.0
941.0;600.0;5200.0;11800.0;13900.0;20000.0;227000.0
1009.0;400.0;5300.0;11500.0;13500.0;18800.0;233000.0
1076.0;500.0;5200.0;11500.0;13700.0;23000.0;177000.0
1143.0;600.0;5200.0;11600.0;13700.0;31000.0;289000.0
1210.0;600.0;5100.0;11200.0;13200.0;19000.0;179000.0
1278.0;500.0;4900.0;11400.0;13600.0;25000.0;288000.0
1345.0;500.0;4900.0;11000.0;13000.0;19200.0;173000.0
1412.0;600.0;5200.0;11200.0;13200.0;25000.0;180000.0
1479.0;500.0;5100.0;11100.0;13300.0;31000.0;237000.0
1547.0;600.0;5200.0;11100.0;13100.0;19500.0;181000.0
1614.0;500.0;5200.0;11000.0;13000.0;27000.0;262000.0
1681.0;600.0;5000.0;10600.0;12600.0;22270.000000004075;215000.0
1748.0;600.0;5200.0;11000.0;13300.0;39000.0;257000.0
1816.0;500.0;5000.0;10900.0;13200.0;34000.0;210000.0
1883.0;500.0;5100.0;10800.0;13000.0;33000.0;259000.0
1950.0;500.0;5200.0;10900.0;13300.0;35000.0;248000.0
2017.0;500.0;5400.0;11200.0;13900.0;42000.0;267000.0
2085.0;500.0;5300.0;11000.0;13500.0;43000.0;229000.0
2152.0;400.0;5300.0;11000.0;13600.0;39000.0;301000.0
2219.0;500.0;5400.0;11100.0;14000.0;45000.0;228000.0
2286.0;500.0;5600.0;11400.0;14400.0;52000.0;306000.0
2354.0;400.0;5700.0;11900.0;16800.0;65000.0;365000.0
2421.0;500.0;5800.0;11900.0;15500.0;54000.0;300000.0
2488.0;500.0;5900.0;11900.0;16600.0;73000.0;290000.0
2555.0;500.0;5900.0;12500.0;18500.0;69000.0;198000.0
2623.0;500.0;5800.0;11800.0;16300.0;53000.0;274000.0
2690.0;400.0;5900.0;11900.0;16400.0;51000.0;279000.0
2757.0;500.0;6100.0;12639.999999999418;19000.0;67000.0;348000.0
2824.0;500.0;6300.0;13800.0;29000.0;83000.0;264000.0
2892.0;400.0;6300.0;13600.0;31000.0;79000.0;482000.0
2959.0;400.0;6400.0;14200.0;32000.0;91000.0;383000.0
3026.0;500.0;6400.0;14100.0;24000.0;65000.0;344000.0
3093.0;400.0;6600.0;15100.0;37000.0;104000.0;333000.0
3161.0;500.0;6800.0;16700.0;42000.0;101000.0;670000.0
3228.0;400.0;6900.0;17300.0;37000.0;115000.0;436000.0
3295.0;400.0;6900.0;17300.0;39000.0;81000.0;504000.0
3362.0;400.0;7100.0;21000.0;52000.0;115000.0;700000.0
3430.0;500.0;7200.0;21000.0;51000.0;102000.0;700000.0
3497.0;400.0;7600.0;39000.0;77000.0;140000.0;1200000.0
3564.0;500.0;7500.0;34000.0;61000.0;127000.0;890000.0
3631.0;400.0;7800.0;38000.0;67000.0;144000.0;770000.0
3699.0;500.0;8200.0;40000.0;64000.0;129000.0;710000.0
3766.0;400.0;8400.0;40000.0;67000.0;146000.0;1100000.0
3833.0;500.0;8500.0;43000.0;66000.0;129000.0;870000.0
3900.0;500.0;9000.0;58000.0;84000.0;138000.0;1500000.0
3968.0;400.0;9700.0;61000.0;89000.0;138000.0;1400000.0
4035.0;500.0;10300.0;80000.0;103000.0;156000.0;1300000.0
4102.0;400.0;11200.0;86000.0;125000.0;189000.0;2300000.0
4169.0;500.0;10800.0;84000.0;116000.0;177000.0;1900000.0
4237.0;400.0;11400.0;102000.0;138000.0;210000.0;3800000.0
4304.0;500.0;12500.0;106000.0;132000.0;180000.0;3000000.0
4371.0;400.0;12900.0;143000.0;209000.0;300000.0;4300000.0
4438.0;400.0;13900.0;116000.0;150000.0;250000.0;2500000.0
4506.0;500.0;15300.0;182000.0;227000.0;275000.0;4600000.0
4573.0;500.0;17900.0;164000.0;209000.0;349000.0;5000000.0
4640.0;500.0;18800.0;194000.0;251000.0;413000.0;4600000.0
4707.0;400.0;40000.0;256000.0;307000.0;408000.0;6200000.0
4775.0;400.0;58000.0;262000.0;313000.0;397000.0;5400000.0
4842.0;400.0;57000.0;251000.0;303000.0;385000.0;5300000.0
4909.0;500.0;71000.0;292000.0;353000.0;584000.0;5000000.0
4976.0;400.0;85000.0;339000.0;417000.0;579000.0;5500000.0
5044.0;400.0;119000.0;347000.0;411000.0;526000.0;7400000.0
5111.0;500.0;148000.0;393000.0;484000.0;670000.0;6900000.0
5178.0;400.0;152000.0;405000.0;471000.0;596000.0;6900000.0
5245.0;400.0;143000.0;364000.0;435000.0;569000.0;7200000.0
5313.0;500.0;322000.0;630000.0;720000.0;920000.0;1.3E7
5380.0;800.0;229000.0;407000.0;517200.00000001164;750000.0;1.1E7
5447.0;900.0;350000.0;710000.0;1100000.0;1500000.0;1.1E7
5514.0;700.0;418000.0;1100000.0;1400000.0;2600000.0;2.7E7
5582.0;2500.0;319000.0;630000.0;700000.0;1900000.0;2.3E7
5649.0;9600.0;433000.0;780000.0;1000000.0;2800000.0;2.8E7
5716.0;170000.0;1400000.0;3400000.0;4300000.0;8200000.0;1.5E7
