"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,265.919478,10.904595,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,613.483086,23.439124,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,638.696461,4.301865,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.782637,1.619432,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2271.101711,11.568204,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11873.795557,81.322981,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,639.808979,12.034790,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,240.614242,5.517237,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,61.808302,2.828919,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,530.296710,7.269247,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.028569,0.227975,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,848.238377,19.951671,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3898.836128,53.453795,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.708321,0.614026,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,357.067189,0.151158,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.033774,0.913647,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,321.907087,12.827061,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,10007.545575,150.954004,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,134.440396,4.272212,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,437.607003,21.103594,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1045.183633,43.162729,"ops/min"
