"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,248.161137,9.806524,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,673.155564,16.863678,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,704.914422,4.703860,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.124160,2.910510,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2315.123009,18.466825,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12639.068282,260.899847,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,694.864444,15.129937,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,259.840024,1.998420,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.475891,0.292553,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,625.939322,12.619699,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.783669,0.210648,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,894.545488,20.419753,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4356.899399,88.979158,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.305383,0.134125,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.227638,0.388696,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.005904,0.369134,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,319.469581,1.941244,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10526.694946,184.393304,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.710513,1.914201,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,508.022927,11.466261,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1050.647692,9.548233,"ops/min"
