
===================================
Domain Marker;critical-jOPS;2609.0
Domain Marker;max-jOPS;7712.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
96.0;400.0;2100.0;3200.0;3600.0;4400.0;177000.0
193.0;400.0;2400.0;3700.0;4200.0;5000.0;7300.0
289.0;500.0;2700.0;4400.0;5000.0;6200.0;180000.0
386.0;500.0;3000.0;5100.0;5700.0;7100.0;154000.0
482.0;400.0;3300.0;5700.0;6400.0;7800.0;145000.0
578.0;500.0;3500.0;6300.0;7100.0;8700.0;143000.0
675.0;500.0;3500.0;6800.0;7700.0;9500.0;195000.0
771.0;500.0;3700.0;7200.0;8200.0;10300.0;173000.0
868.0;500.0;3900.0;7700.0;8800.0;10900.0;189000.0
964.0;500.0;4100.0;8300.0;9400.0;12100.0;173000.0
1060.0;500.0;3900.0;8700.0;10000.0;12600.0;186000.0
1157.0;500.0;4100.0;9100.0;10500.0;13200.0;170000.0
1253.0;400.0;4300.0;9600.0;11100.0;14600.0;183000.0
1350.0;500.0;4200.0;9900.0;11400.0;14900.0;182000.0
1446.0;400.0;4000.0;9900.0;11700.0;15100.0;176000.0
1542.0;500.0;4100.0;10300.0;12200.0;17700.0;189000.0
1639.0;400.0;4300.0;10300.0;12300.0;17225.999999999476;178000.0
1735.0;400.0;4100.0;10300.0;12200.0;16800.0;170000.0
1832.0;500.0;4300.0;10300.0;12400.0;19700.0;179000.0
1928.0;400.0;4200.0;10100.0;12100.0;17200.0;171000.0
2024.0;500.0;4200.0;10200.0;12400.0;22000.0;183000.0
2121.0;500.0;4500.0;10300.0;12400.0;19400.0;202000.0
2217.0;400.0;4300.0;10000.0;12300.0;27000.0;185000.0
2314.0;400.0;4400.0;10000.0;12200.0;26000.0;182000.0
2410.0;500.0;4400.0;9800.0;12000.0;28000.0;203000.0
2506.0;400.0;4500.0;10100.0;12300.0;28000.0;177000.0
2603.0;500.0;4600.0;10000.0;12300.0;25000.0;188000.0
2699.0;400.0;4500.0;10000.0;12700.0;42000.0;214000.0
2796.0;400.0;4600.0;10200.0;12700.0;37000.0;254000.0
2892.0;400.0;4500.0;9900.0;12600.0;41000.0;202000.0
2988.0;500.0;4600.0;9900.0;12800.0;45000.0;187000.0
3085.0;400.0;4700.0;10300.0;13300.0;44000.0;243000.0
3181.0;500.0;4800.0;10100.0;12900.0;41000.0;238000.0
3278.0;400.0;4800.0;10300.0;13400.0;40000.0;256000.0
3374.0;400.0;4900.0;10500.0;14200.0;43000.0;228000.0
3470.0;500.0;4900.0;10400.0;14300.0;48000.0;232000.0
3567.0;400.0;5000.0;10800.0;15400.0;57000.0;252000.0
3663.0;400.0;5100.0;11100.0;18600.0;54000.0;276000.0
3760.0;400.0;5300.0;11700.0;23000.0;76000.0;385000.0
3856.0;500.0;5200.0;11600.0;21000.0;66000.0;405000.0
3952.0;300.0;5300.0;11800.0;21000.0;57000.0;319000.0
4049.0;400.0;5400.0;12300.0;26000.0;74000.0;324000.0
4145.0;400.0;5500.0;12700.0;28000.0;74000.0;431000.0
4242.0;400.0;5600.0;13100.0;28000.0;69000.0;462000.0
4338.0;400.0;5700.0;15400.0;41000.0;93000.0;389000.0
4434.0;400.0;5800.0;14700.0;35000.0;83000.0;591000.0
4531.0;300.0;6000.0;16900.0;38000.0;80000.0;416000.0
4627.0;400.0;6100.0;18900.0;42000.0;95000.0;522000.0
4724.0;400.0;6200.0;21000.0;43000.0;81000.0;578000.0
4820.0;400.0;6300.0;19600.0;43000.0;89000.0;440000.0
4916.0;400.0;6500.0;24000.0;48000.0;101000.0;690000.0
5013.0;400.0;6900.0;36000.0;65000.0;136000.0;950000.0
5109.0;400.0;7000.0;32000.0;51000.0;100000.0;690000.0
5206.0;400.0;7300.0;42000.0;67000.0;119000.0;1200000.0
5302.0;400.0;7600.0;46000.0;68000.0;104419.9999999837;890000.0
5398.0;400.0;7500.0;45000.0;70000.0;121000.0;1700000.0
5495.0;400.0;8100.0;51000.0;72000.0;128000.0;1200000.0
5591.0;400.0;8300.0;58000.0;89000.0;162000.0;1700000.0
5688.0;400.0;9100.0;73000.0;97000.0;147000.0;1600000.0
5784.0;400.0;8900.0;69000.0;95000.0;181000.0;2200000.0
5880.0;400.0;9300.0;73000.0;98000.0;184000.0;1800000.0
5977.0;400.0;9200.0;60000.0;83000.0;146000.0;2700000.0
6073.0;400.0;9800.0;88000.0;128000.0;189000.0;3200000.0
6170.0;400.0;10200.0;92000.0;121000.0;170000.0;3000000.0
6266.0;400.0;12200.0;137000.0;169000.0;273000.0;3200000.0
6362.0;400.0;13200.0;121000.0;169000.0;255000.0;4000000.0
6459.0;400.0;12500.0;132000.0;177000.0;281000.0;3700000.0
6555.0;400.0;18600.0;161000.0;197000.0;253000.0;3600000.0
6652.0;400.0;24000.0;141000.0;183000.0;295000.0;4000000.0
6748.0;400.0;30000.0;197000.0;245000.0;361000.0;4000000.0
6844.0;400.0;48000.0;176000.0;217000.0;299000.0;5100000.0
6941.0;400.0;42000.0;187000.0;253000.0;380000.0;5300000.0
7037.0;300.0;51000.0;227000.0;285000.0;531000.0;5100000.0
7134.0;300.0;62000.0;225000.0;278000.0;397000.0;5200000.0
7230.0;400.0;100000.0;265000.0;319000.0;434000.0;6500000.0
