"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,217.343549,14.859280,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,486.591202,19.364275,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,503.384757,34.147561,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,37.863693,4.592536,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,1707.469876,116.057527,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,10105.272317,1269.273602,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,588.057670,12.004834,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,212.627627,18.452679,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,64.264611,1.553546,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,426.849105,62.683463,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.098569,0.481296,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,757.113011,88.096124,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3165.088956,194.326849,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,57.326687,1.657212,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,333.080978,10.359614,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,34.532373,1.855949,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,190.940288,17.483769,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,7787.426534,610.247085,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,96.099612,8.104208,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,366.357936,18.519902,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,721.312829,45.498763,"ops/min"
