"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,253.774339,9.749387,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,557.399119,20.901353,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,638.657156,3.767706,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,45.349354,3.473025,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2160.881451,30.301840,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,10258.384399,101.359658,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,571.006346,10.666237,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,234.653692,6.090944,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,62.603711,3.603067,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,571.912269,9.064224,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.217811,0.106725,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,938.934356,80.908397,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3857.503196,51.110257,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.670157,0.947435,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,362.195941,0.290344,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,34.621895,1.337135,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,335.649764,27.414233,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9667.425940,222.505210,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,126.433966,4.653146,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,487.138511,15.394590,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,985.049371,20.273525,"ops/min"
