
===================================
Domain Marker;critical-jOPS;3823.0
Domain Marker;max-jOPS;9585.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;300.0;1600.0;2000.0;2200.0;2700.0;113000.0
231.0;500.0;1800.0;2400.0;2700.0;3400.0;96000.0
346.0;500.0;2000.0;3000.0;3400.0;4100.0;136000.0
462.0;500.0;2300.0;3600.0;3900.0;4800.0;134000.0
577.0;500.0;2500.0;4000.0;4500.0;5500.0;133000.0
693.0;500.0;2700.0;4500.0;5100.0;6400.0;137000.0
808.0;500.0;3000.0;5000.0;5600.0;6800.0;129000.0
924.0;500.0;3000.0;5500.0;6100.0;7400.0;138000.0
1039.0;500.0;3100.0;5900.0;6600.0;8200.0;129000.0
1155.0;500.0;3300.0;6300.0;7100.0;8800.0;128000.0
1270.0;400.0;3300.0;6600.0;7500.0;9491.999999999825;130000.0
1386.0;400.0;3300.0;6900.0;8000.0;10200.0;138000.0
1501.0;500.0;3300.0;7100.0;8200.0;10500.0;128000.0
1617.0;400.0;3400.0;7100.0;8300.0;10500.0;135000.0
1732.0;500.0;3400.0;7400.0;8700.0;11627.000000000407;124000.0
1848.0;400.0;3400.0;7200.0;8500.0;11400.0;132000.0
1963.0;400.0;3300.0;7000.0;8400.0;12200.0;140000.0
2079.0;400.0;3400.0;7200.0;8600.0;12200.0;136000.0
2194.0;400.0;3500.0;7200.0;8700.0;13400.0;139000.0
2310.0;400.0;3500.0;7200.0;8800.0;14000.0;135000.0
2425.0;500.0;3500.0;7100.0;8600.0;14600.0;133000.0
2541.0;500.0;3500.0;7100.0;8800.0;18427.999999999884;225000.0
2656.0;500.0;3500.0;7000.0;8600.0;17600.0;134000.0
2772.0;500.0;3500.0;7000.0;8600.0;18700.0;135000.0
2887.0;400.0;3600.0;7100.0;8700.0;16800.0;129000.0
3002.0;400.0;3600.0;7100.0;8700.0;18200.0;128000.0
3118.0;400.0;3700.0;7200.0;8800.0;21000.0;160000.0
3233.0;500.0;3800.0;7400.0;9100.0;23000.0;144000.0
3349.0;400.0;3900.0;7500.0;9200.0;24000.0;183000.0
3464.0;500.0;3900.0;7600.0;9400.0;26000.0;143000.0
3580.0;400.0;3900.0;7800.0;9700.0;28000.0;143000.0
3695.0;300.0;3900.0;7700.0;9500.0;26000.0;132000.0
3811.0;400.0;3900.0;7600.0;9500.0;28000.0;183000.0
3926.0;400.0;4000.0;8000.0;10400.0;36000.0;293000.0
4042.0;400.0;4000.0;8000.0;10100.0;31000.0;179000.0
4157.0;400.0;4100.0;8100.0;10600.0;34000.0;136000.0
4273.0;400.0;4200.0;8700.0;13100.0;51000.0;231000.0
4388.0;500.0;4200.0;8500.0;12100.0;45000.0;178000.0
4504.0;400.0;4200.0;8600.0;12300.0;42000.0;201000.0
4619.0;400.0;4300.0;8900.0;13100.0;47000.0;232000.0
4735.0;400.0;4400.0;9300.0;14600.0;53000.0;179000.0
4850.0;400.0;4500.0;9800.0;17200.0;57000.0;390000.0
4966.0;400.0;4600.0;10200.0;18300.0;50000.0;256000.0
5081.0;400.0;4700.0;10300.0;18300.0;54000.0;322000.0
5197.0;400.0;4800.0;11000.0;22000.0;64000.0;311000.0
5312.0;400.0;5000.0;12100.0;25000.0;62000.0;361000.0
5428.0;400.0;5000.0;11900.0;23000.0;63000.0;313000.0
5543.0;400.0;5200.0;13100.0;27000.0;73000.0;520000.0
5659.0;400.0;5300.0;14000.0;32000.0;73000.0;459000.0
