MemTotal:       16380096 kB
MemFree:        15338816 kB
MemAvailable:   15469808 kB
Buffers:           33508 kB
Cached:           348784 kB
SwapCached:            0 kB
Active:           145264 kB
Inactive:         661116 kB
Active(anon):       1780 kB
Inactive(anon):   439980 kB
Active(file):     143484 kB
Inactive(file):   221136 kB
Unevictable:        5500 kB
Mlocked:            5500 kB
SwapTotal:       8388604 kB
SwapFree:        8388604 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               900 kB
Writeback:             0 kB
AnonPages:        429860 kB
Mapped:           209072 kB
Shmem:             12708 kB
KReclaimable:      38776 kB
Slab:             101352 kB
SReclaimable:      38776 kB
SUnreclaim:        62576 kB
KernelStack:        7468 kB
PageTables:        13972 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3087376 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54620 kB
VmallocChunk:          0 kB
Percpu:             6816 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      137068 kB
DirectMap2M:     5105664 kB
DirectMap1G:    13631488 kB
