"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,304.193696,11.846261,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,592.426329,19.407808,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,649.884629,3.788093,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.760122,2.725268,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2162.715728,20.576666,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,8438.995393,67.119500,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,583.279211,17.735988,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,238.090214,7.421872,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,64.007677,2.776238,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,581.770545,5.283209,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.228557,0.066450,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,986.274263,16.468885,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3846.238816,93.309663,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,57.316975,2.556962,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,327.653285,2.289851,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,34.429893,5.318885,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,342.597843,7.580812,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9670.241353,123.899603,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,134.267369,4.689114,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,513.689987,13.392031,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1131.990874,21.008758,"ops/min"
