MemTotal:       16380096 kB
MemFree:        14926184 kB
MemAvailable:   15455264 kB
Buffers:           35828 kB
Cached:           736772 kB
SwapCached:            0 kB
Active:           394564 kB
Inactive:         801944 kB
Active(anon):       1764 kB
Inactive(anon):   439752 kB
Active(file):     392800 kB
Inactive(file):   362192 kB
Unevictable:        5444 kB
Mlocked:            5444 kB
SwapTotal:       8388604 kB
SwapFree:        8388604 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               312 kB
Writeback:             0 kB
AnonPages:        429548 kB
Mapped:           209592 kB
Shmem:             12704 kB
KReclaimable:      54204 kB
Slab:             119048 kB
SReclaimable:      54204 kB
SUnreclaim:        64844 kB
KernelStack:        7404 kB
PageTables:        13840 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3009420 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54548 kB
VmallocChunk:          0 kB
Percpu:             6912 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      139116 kB
DirectMap2M:     5103616 kB
DirectMap1G:    13631488 kB
