Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;1010079.0
Domain Marker;max-jOPS;7416624.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
3865.0;1004.975203;1005.5133150000001
88519.0;5814.508086000002;5818.476766000007
438461.0;12245.09977500001;12248.122547000006
822208.0;5299.37125299999;5301.739026999916
7722691.0;;5009.70399199985
7915135.0;11468.333779999986;11470.001601999626
7922202.0;5061.226145000197;5063.558841000311
7961371.0;;1002.2170110000297
7961374.0;2.1325940005481243;
