Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;1290.0
Domain Marker;max-jOPS;6446.0
Domain Marker;Last Success for SLAs;3151.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
72;88.87485594697756
143;92.20469078124086
215;92.80540276731337
286;93.66048052857307
358;94.43252265452806
430;94.7498086525997
501;94.95325206244019
573;94.99732124346032
645;95.80056830299115
716;95.62667442764835
788;95.37244761380096
859;94.70677659979609
931;95.75036231793088
1003;96.07877113978634
1074;95.96482107679984
1146;95.73704880365682
1218;94.4047053325645
1289;96.52272694845612
1361;96.51845642307376
1432;95.976124541665
1504;96.89287961446789
1576;94.71009970541274
1647;95.44542595232063
1719;96.85300489639154
1790;95.6623545438024
1862;95.24594382067102
1934;97.41484683567101
2005;95.0753140184375
2077;95.22897804342837
2149;95.7373156354401
2220;97.39461824836934
2292;97.37880969187816
2363;95.39802798265664
2435;96.25646841700566
2507;96.33342518035246
2578;95.18329159374488
2650;95.61380120522504
2722;95.59770313652957
2793;95.26129611723889
2865;95.84283284621637
2936;94.84918051880102
3008;95.44060394693325
3080;95.7064819771052
3151;95.33011267318298
3223;95.91464847390208
3295;95.80403967674967
3366;95.43478680323334
3438;95.69128961925713
3509;93.49316031546837
3581;95.59509316579863
3653;95.43771828789421
3724;93.82777931996532
3796;94.66701113265009
3867;92.72456324198838
3939;96.06306632171771
4011;95.3732947868722
4082;92.70033524090141
4154;95.33641887867562
4226;95.60449373034
4297;95.03635680272478
4369;92.81855967216998
4440;94.46757178581763
4512;93.22477144929817
4584;94.84551211273346
4655;94.88325787031582
4727;90.77484948184257
4799;90.56512848384713
4870;92.92059478632234
4942;88.69575226704411
5013;92.46322130819495
5085;92.9383847591247
5157;92.56291194792793
5228;85.9786297261021
5300;88.0956567366886
5371;83.53565575014265
5443;82.41212186988139
5515;83.87254895621818
5586;82.47511188528114
5658;76.2404191087211
5730;80.72731319794431
5801;77.77620674728117
5873;76.02346303479618
5944;77.80384974390456
6016;71.69220243108661
6088;68.47165327737987
6159;61.14474951970278
6231;28.832415174843373
6303;54.73907122592364
6374;33.46961629927785
6446;3.1725557228180095
6517;2.5191815548349563
6589;2.4562305419463186
6661;3.2853358903605288
6732;2.8325986333115143
