"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,332.283151,22.689990,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,626.954268,37.972963,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,720.928075,8.150207,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.842871,0.534045,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2302.852922,12.800328,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9442.259636,46.459870,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,708.630975,14.711136,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,257.176471,2.028879,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.866210,0.630016,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,683.191539,16.959071,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.917512,0.185758,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,965.488294,51.698089,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4523.063743,165.424734,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,58.923125,0.030527,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,432.634627,1.237254,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,35.401641,7.094334,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,331.067834,7.352625,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10822.515058,132.312084,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,141.236044,2.830867,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,544.133056,18.512277,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1208.946613,19.773762,"ops/min"
