"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,289.629278,17.308940,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,741.446543,18.255756,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,709.526423,6.835196,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,49.053773,1.619344,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2342.055110,5.180714,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13248.274093,187.535843,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,730.500379,39.757121,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,256.976743,4.377733,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,60.488191,0.598479,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,634.302119,6.847827,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.639494,0.394087,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,915.196371,18.659328,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4642.092565,12.141728,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,54.633523,2.013694,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,471.976929,2.131443,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.792692,0.348769,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,282.070580,16.685568,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11069.492076,155.396796,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,148.704709,2.025793,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,487.731758,16.826362,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1095.620853,8.475987,"ops/min"
