"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,245.865784,11.552328,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,576.314252,16.906350,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,629.624628,4.990672,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,47.647389,2.162538,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2197.613681,8.407234,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11519.449887,144.771332,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,597.849362,11.662828,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,235.041976,6.551266,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,61.446503,1.652903,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,516.643706,15.767759,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.099653,0.119963,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,838.467549,13.283473,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3809.621974,14.698101,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.356161,0.092997,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,357.278748,0.249725,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,34.104139,1.551051,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,299.429329,16.319303,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9948.597345,123.851495,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,135.320256,3.635320,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,461.413160,11.124896,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1027.178851,10.510839,"ops/min"
