"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,219.820576,17.520318,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,497.660246,14.293355,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,514.827715,3.204518,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,47.640134,1.876996,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,2077.653775,67.291287,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,10135.018793,417.112739,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,501.955724,16.102954,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,205.198928,2.817896,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,56.922700,1.523511,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,405.071078,12.088737,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.385385,0.164148,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,759.204989,8.355999,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3142.631210,8.713098,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,49.239674,1.416270,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,237.303168,0.558881,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,32.099631,0.278866,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,294.338859,20.694895,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8650.419208,286.444348,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,117.735641,1.714808,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,353.395656,18.809958,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,977.033434,10.361939,"ops/min"
