Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2069.0
Domain Marker;max-jOPS;8810.0
Domain Marker;Last Success for SLAs;3960.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
99;89.73245060592258
198;93.66850596470695
297;93.24501328920269
396;94.31888014277904
495;94.46975934174417
594;95.11928609012149
693;95.5838566946494
792;95.86617900403559
891;95.97916357122497
990;96.42490927045185
1089;96.72036699102217
1188;96.6155011682037
1287;96.80176564750498
1386;96.6254197546786
1485;96.62219730267402
1584;97.20695871540836
1683;96.99668273735148
1782;97.02388896839014
1881;97.35330921172573
1980;96.85045321842945
2079;97.37798774514116
2178;97.03728448276108
2277;97.19994026247417
2376;97.34664818562528
2475;97.89834628788061
2574;97.27541886069189
2673;97.28970146362249
2772;97.844243484821
2871;97.27537261717566
2970;97.87417152682582
3069;97.63422277487828
3168;97.32699282312157
3267;97.50592260522038
3366;97.72400288781245
3465;97.65865711257696
3564;97.4764955193684
3663;97.41384542163159
3762;97.16940594753207
3861;97.67089201385217
3960;97.93233394481923
4059;97.8872068536828
4158;97.6381705769728
4257;97.5818546735209
4356;97.65331484885094
4455;97.48124128527715
4554;97.88704927195577
4653;97.73148547253356
4752;97.60290436471116
4851;97.23234736213439
4949;97.83872543452755
5048;97.43518279334332
5147;98.17285880422877
5246;97.69255843201778
5345;97.74064419587833
5444;97.7516352481068
5543;97.57965448604924
5642;98.14438718651326
5741;98.03958155599689
5840;97.95793872341278
5939;97.59558269795741
6038;97.90939309236175
6137;97.49223919621318
6236;96.35368103682319
6335;97.58641968601374
6434;97.43089341067895
6533;96.04631649823939
6632;94.51060753158477
6731;92.5824470194118
6830;90.86866056303667
6929;90.1637229692137
7028;87.84147315700235
7127;87.12986181473146
7226;85.53797631740989
7325;83.87519004667043
7424;83.101353909636
7523;81.20320033673329
7622;79.15446735090988
7721;77.73031830756396
7820;75.47440843136263
7919;74.98642184214745
8018;71.96053444963879
8117;69.10928694653866
8216;65.76058945512463
8315;63.909515920095274
8414;62.97188591624153
8513;59.73988105136356
8612;48.360644107774625
8711;47.00966816629267
8810;24.919381992964393
8909;13.95653229450041
9008;20.082429595144635
9107;10.638078351717784
9206;1.6988965208925229
