Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2326.0
Domain Marker;max-jOPS;9206.0
Domain Marker;Last Success for SLAs;3762.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
99;90.513086355936
198;93.53334157976118
297;94.49572007591418
396;94.23826335015568
495;94.22738944949708
594;95.33702533874202
693;96.12102531535797
792;96.02634044797654
891;96.26994064168733
990;96.8365953731872
1089;96.5783063661527
1188;96.94627647261689
1287;96.68256229041162
1386;97.04978251620135
1485;96.88500642866572
1584;96.75579484167277
1683;96.89910178999594
1782;97.4734247437214
1881;97.30059574892746
1980;97.39236870124145
2079;97.79243244599614
2178;97.37567821124122
2277;97.47587454653689
2376;97.45940013552844
2475;97.694396617163
2574;97.75297734318619
2673;97.90634617054492
2772;97.57125121376875
2871;97.56875634939166
2970;97.64781918220739
3069;97.64129081553718
3168;97.90170925854551
3267;97.82942741394425
3366;97.61839315396259
3465;97.94377569256089
3564;98.04012759041963
3663;98.0965967677323
3762;98.12619846497613
3861;98.22257442810658
3960;98.01672899581257
4059;97.69612565347883
4158;97.97425618724864
4257;98.2679314901
4356;97.90452035954874
4455;97.58216094471825
4554;97.69681154452695
4653;97.89887793790095
4752;97.61918713360136
4851;97.26487284729404
4949;97.78111363796096
5048;97.38511841623321
5147;98.03237544232378
5246;98.09319633968177
5345;97.45560580273167
5444;98.12289369511741
5543;97.48823231358377
5642;98.11297993500284
5741;98.08728899983831
5840;97.83090523398927
5939;97.60579833438631
6038;97.77004183398425
6137;97.64747127624139
6236;97.29506545474224
6335;97.27537529093654
6434;96.97235816015379
6533;96.18494810910398
6632;94.87645377378651
6731;93.53266078224658
6830;91.0588666909654
6929;90.61489265788354
7028;88.78639412670785
7127;87.52878877081683
7226;86.13105397042965
7325;85.10127635448877
7424;83.98879870138326
7523;82.46905854833823
7622;80.64314423380868
7721;79.32760368595878
7820;78.50941209246628
7919;76.7052643538451
8018;74.99707659647824
8117;73.13536725011153
8216;70.53239714025345
8315;69.56887307031003
8414;68.02327054185103
8513;65.86912000575595
8612;64.06329214548339
8711;65.21507718179264
8810;60.507272658258316
8909;55.11098776782442
9008;48.66455348650536
9107;32.141801406237185
9206;19.470255669713715
9305;14.671625585662513
9404;10.322912141197865
9503;10.25716873298458
9602;7.326986181301112
