MemTotal:        8117668 kB
MemFree:         7099164 kB
MemAvailable:    7250048 kB
Buffers:           32700 kB
Cached:           338456 kB
SwapCached:            0 kB
Active:           718020 kB
Inactive:          76512 kB
Active(anon):     431044 kB
Inactive(anon):    10012 kB
Active(file):     286976 kB
Inactive(file):    66500 kB
Unevictable:        5520 kB
Mlocked:            5520 kB
SwapTotal:       8117244 kB
SwapFree:        8117244 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               980 kB
Writeback:             0 kB
AnonPages:        429120 kB
Mapped:           211164 kB
Shmem:             12700 kB
KReclaimable:      36132 kB
Slab:              96128 kB
SReclaimable:      36132 kB
SUnreclaim:        59996 kB
KernelStack:        6972 kB
PageTables:        13640 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12176076 kB
Committed_AS:    3038716 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54684 kB
VmallocChunk:          0 kB
Percpu:             2512 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      122732 kB
DirectMap2M:     4071424 kB
DirectMap1G:     6291456 kB
