MemTotal:       32755048 kB
MemFree:        14850688 kB
MemAvailable:   31359756 kB
Buffers:          580276 kB
Cached:         16101804 kB
SwapCached:            0 kB
Active:          9449668 kB
Inactive:        7516000 kB
Active(anon):       1772 kB
Inactive(anon):   445496 kB
Active(file):    9447896 kB
Inactive(file):  7070504 kB
Unevictable:      154084 kB
Mlocked:            5500 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              4356 kB
Writeback:            76 kB
AnonPages:        437868 kB
Mapped:           347852 kB
Shmem:            158724 kB
KReclaimable:     453780 kB
Slab:             631336 kB
SReclaimable:     453780 kB
SUnreclaim:       177556 kB
KernelStack:        8080 kB
PageTables:        16056 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    3285544 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       34636 kB
VmallocChunk:          0 kB
Percpu:            44288 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      185336 kB
DirectMap2M:     8089600 kB
DirectMap1G:    26214400 kB
