"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,304.592052,16.582939,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,559.502593,23.960283,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,652.024674,7.295781,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.520932,1.773064,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2132.837391,14.641801,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,8408.472728,55.996401,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,596.841820,14.410289,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,235.143137,7.763212,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,63.074909,1.999720,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,584.368481,4.341571,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.318978,0.164911,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,908.700948,112.359078,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3821.443877,122.940501,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,58.540046,1.198430,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,326.020149,3.913055,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,35.736261,5.689670,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,347.193125,37.641555,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9915.390402,147.910512,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,128.292575,6.026530,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,514.401088,12.469341,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1142.091122,22.841425,"ops/min"
