MemTotal:       16380096 kB
MemFree:        15341152 kB
MemAvailable:   15472652 kB
Buffers:           33708 kB
Cached:           349104 kB
SwapCached:            0 kB
Active:           145424 kB
Inactive:         658908 kB
Active(anon):       1756 kB
Inactive(anon):   437460 kB
Active(file):     143668 kB
Inactive(file):   221448 kB
Unevictable:        5524 kB
Mlocked:            5524 kB
SwapTotal:       8388604 kB
SwapFree:        8388604 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               548 kB
Writeback:             0 kB
AnonPages:        427284 kB
Mapped:           209604 kB
Shmem:             12708 kB
KReclaimable:      38800 kB
Slab:             101368 kB
SReclaimable:      38800 kB
SUnreclaim:        62568 kB
KernelStack:        7540 kB
PageTables:        13668 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3070240 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54628 kB
VmallocChunk:          0 kB
Percpu:             6784 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      137068 kB
DirectMap2M:     5105664 kB
DirectMap1G:    13631488 kB
