02:50:13,337 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
02:50:13,347 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
02:50:13,348 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
02:50:13,351 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
02:50:13,570 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
02:50:13,572 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
02:50:18,574 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
02:50:18,576 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
02:50:18,576 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
02:50:18,577 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
02:50:18,662 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
02:50:18,663 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
02:50:18,754 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
02:50:19,784 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
02:50:19,787 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
02:50:19,842 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
02:50:21,824 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 55 ms, 1 = 27 ms, 2 = 23 ms]
02:50:21,824 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
02:50:21,826 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
02:50:21,836 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
02:50:21,837 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
02:50:21,852 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
02:50:29,203 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 6.99 seconds, 1 = 6.85 seconds, 2 = 7.34 seconds]
02:50:29,204 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
02:50:29,205 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
02:50:29,212 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
02:50:29,213 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
02:50:29,214 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
02:50:29,265 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
02:50:29,283 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7 ms, 1 = 5 ms, 2 = 9 ms]
02:50:29,283 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
02:50:29,292 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
02:50:36,807 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 7.48 seconds, 1 = 7.47 seconds, 2 = 7.51 seconds]
02:50:36,807 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
02:50:36,815 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
02:50:36,817 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
02:51:36,858 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.01 seconds, 1 = 60.02 seconds, 2 = 60.01 seconds]
02:51:36,858 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
02:51:36,859 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
02:51:36,860 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
02:51:36,990 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 127 ms, 1 = 121 ms, 2 = 121 ms]
02:51:36,990 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
02:51:36,991 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
02:51:39,326 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 2.33 seconds, 1 = 2.33 seconds, 2 = 2.33 seconds]
02:51:39,326 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
02:51:39,355 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
02:51:39,355 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
03:01:39,822 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
03:01:39,942 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
03:01:39,943 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
03:01:39,951 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
03:01:39,952 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
03:01:41,091 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
03:01:41,092 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
03:01:46,129 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1357 MB to 1347 MB and has 0 unfinished threads
03:01:46,129 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
03:01:46,130 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1357 MB to 1347 MB and has 2 unfinished threads
03:01:46,130 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
03:01:46,130 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 26 secs
03:01:46,160 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 27 secs
03:01:46,160 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 27 secs, reporting...
03:01:46,161 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@4d5650ae
03:01:46,161 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
03:01:46,194 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
03:01:46,225 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
03:01:46,235 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
03:01:46,249 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
03:01:46,260 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
03:01:46,267 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@6574a52c
03:01:48,772 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
03:01:48,773 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
