"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,313.893291,15.211701,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,580.173140,25.006326,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,649.318113,5.322305,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.850316,1.455496,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2130.358739,15.169959,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,8384.218267,129.379327,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,610.428077,12.312576,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,237.797386,5.638735,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,62.562132,0.926994,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,582.079772,5.298064,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.384383,0.120361,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,978.995103,28.979546,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3822.091395,151.033727,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,58.020960,3.201218,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,327.875703,3.055219,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,34.894238,4.090052,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,347.659317,31.853507,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9931.145769,158.787827,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,125.800876,4.348208,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,509.869368,16.121436,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1148.882611,11.450754,"ops/min"
