Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;1110960.0
Domain Marker;max-jOPS;7588494.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
3512.0;1001.7802019999999;1001.7647500000003
87605.0;5841.447557000007;5844.266441
375150.0;9969.255147000018;9971.514665999974
683316.0;10762.41045299999;10764.592839000048
922544.0;5444.9486089999555;5446.307748000021
7909182.0;;5043.214340000413
8089926.0;11081.710125000216;11083.457770000212
8136064.0;;1001.7803670000285
8136066.0;1.7517849998548627;
