MemTotal:       32755048 kB
MemFree:         5533716 kB
MemAvailable:   20113592 kB
Buffers:          564220 kB
Cached:         17089868 kB
SwapCached:            0 kB
Active:          9664588 kB
Inactive:       16836636 kB
Active(anon):    5694896 kB
Inactive(anon):  6153884 kB
Active(file):    3969692 kB
Inactive(file): 10682752 kB
Unevictable:       42468 kB
Mlocked:            5504 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              8792 kB
Writeback:             0 kB
AnonPages:       8889368 kB
Mapped:           252516 kB
Shmem:           2996692 kB
KReclaimable:     390544 kB
Slab:             540248 kB
SReclaimable:     390544 kB
SUnreclaim:       149704 kB
KernelStack:        7180 kB
PageTables:        30760 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:   14241896 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       35644 kB
VmallocChunk:          0 kB
Percpu:            11424 kB
HardwareCorrupted:     0 kB
AnonHugePages:   8370176 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      222200 kB
DirectMap2M:     5955584 kB
DirectMap1G:    28311552 kB
