MemTotal:       32755048 kB
MemFree:        13716096 kB
MemAvailable:   31349652 kB
Buffers:          798740 kB
Cached:         16980428 kB
SwapCached:            0 kB
Active:         10373072 kB
Inactive:        7691316 kB
Active(anon):       1784 kB
Inactive(anon):   447144 kB
Active(file):   10371288 kB
Inactive(file):  7244172 kB
Unevictable:      154084 kB
Mlocked:            5500 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              4356 kB
Writeback:           108 kB
AnonPages:        439400 kB
Mapped:           336444 kB
Shmem:            158756 kB
KReclaimable:     481208 kB
Slab:             678656 kB
SReclaimable:     481208 kB
SUnreclaim:       197448 kB
KernelStack:        7940 kB
PageTables:        16136 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    3278532 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       34604 kB
VmallocChunk:          0 kB
Percpu:            44288 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      185336 kB
DirectMap2M:     8089600 kB
DirectMap1G:    26214400 kB
