
===================================
Domain Marker;critical-jOPS;950.0
Domain Marker;max-jOPS;5284.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
56.0;600.0;3900.0;6000.0;6900.0;8600.0;46000.0
112.0;500.0;4000.0;6500.0;7500.0;9700.0;145000.0
169.0;600.0;4200.0;7000.0;8000.0;10200.0;140000.0
225.0;500.0;4300.0;7600.0;8900.0;11600.0;312000.0
281.0;600.0;4500.0;8200.0;9400.0;12431.99999999997;164000.0
337.0;600.0;4900.0;8900.0;10200.0;13404.999999999927;185000.0
393.0;600.0;5000.0;9400.0;10900.0;13645.999999999913;132000.0
450.0;500.0;5300.0;10000.0;11300.0;14400.0;160000.0
506.0;600.0;5300.0;10600.0;12200.0;15700.0;157000.0
562.0;500.0;5400.0;11100.0;12800.0;16800.0;192000.0
618.0;600.0;5300.0;11500.0;13300.0;17300.0;169000.0
675.0;600.0;5300.0;11700.0;13600.0;18100.0;215000.0
731.0;600.0;5200.0;11700.0;13600.0;18000.0;206000.0
787.0;500.0;5000.0;11800.0;13900.0;19800.0;217000.0
843.0;600.0;5100.0;11700.0;13700.0;17900.0;180000.0
899.0;500.0;4900.0;11700.0;13800.0;21559.99999999767;219000.0
956.0;600.0;5100.0;11700.0;13900.0;28000.0;355000.0
1012.0;500.0;4900.0;11400.0;13500.0;19100.0;245000.0
1068.0;600.0;5100.0;11700.0;13900.0;37000.0;321000.0
1124.0;500.0;4900.0;11400.0;13500.0;26000.0;312000.0
1180.0;500.0;5000.0;11400.0;13700.0;37000.0;255000.0
1237.0;500.0;4800.0;11300.0;13600.0;54000.0;314000.0
1293.0;500.0;4700.0;11100.0;13400.0;40000.0;421000.0
1349.0;600.0;5000.0;11400.0;13900.0;57830.000000001746;335000.0
1405.0;600.0;5000.0;11400.0;14100.0;92000.0;449000.0
1461.0;500.0;5000.0;11300.0;14100.0;60000.0;339000.0
1518.0;600.0;5200.0;11300.0;13900.0;37000.0;267000.0
1574.0;500.0;5300.0;11300.0;13600.0;41000.0;336000.0
1630.0;500.0;5100.0;11100.0;13500.0;35000.0;407000.0
1686.0;500.0;5100.0;11300.0;14400.0;71380.00000000466;349000.0
1743.0;600.0;5400.0;11300.0;13900.0;82000.0;570000.0
1799.0;500.0;5300.0;11200.0;14000.0;66000.0;429000.0
1855.0;400.0;5300.0;11400.0;14200.0;75000.0;413000.0
1911.0;400.0;5400.0;11600.0;14900.0;77000.0;391000.0
1967.0;500.0;5400.0;11500.0;14300.0;76000.0;361000.0
2024.0;400.0;5400.0;11300.0;14300.0;78000.0;378000.0
2080.0;500.0;5700.0;12400.0;21000.0;117000.0;564000.0
2136.0;500.0;5600.0;12100.0;16700.0;105000.0;410000.0
2192.0;400.0;5700.0;12000.0;16300.0;97000.0;511000.0
2248.0;500.0;5700.0;12200.0;18100.0;85000.0;414000.0
