12:43:03,232 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
12:43:03,256 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
12:43:03,258 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
12:43:03,264 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
12:43:03,522 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/10.88.0.6:2103
12:43:03,523 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
12:43:08,525 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
12:43:08,527 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
12:43:08,527 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
12:43:08,528 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
12:43:08,606 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
12:43:08,606 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
12:43:08,731 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
12:43:09,892 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
12:43:09,920 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
12:43:09,993 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
12:43:11,873 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 23 ms, 1 = 16 ms, 2 = 9 ms]
12:43:11,874 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
12:43:11,875 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
12:43:11,878 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
12:43:11,878 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
12:43:11,882 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
12:43:19,467 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.36 seconds, 1 = 7.12 seconds, 2 = 7.58 seconds]
12:43:19,469 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
12:43:19,471 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
12:43:19,479 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
12:43:19,480 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
12:43:19,481 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
12:43:19,544 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
12:43:19,558 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7 ms, 1 = 6 ms, 2 = 6 ms]
12:43:19,559 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
12:43:19,566 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
12:43:27,331 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 7.75 seconds, 1 = 7.72 seconds, 2 = 7.6 seconds]
12:43:27,331 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
12:43:27,339 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
12:43:27,340 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
12:44:27,372 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.01 seconds, 1 = 60.01 seconds, 2 = 60.01 seconds]
12:44:27,373 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
12:44:27,374 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
12:44:27,374 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
12:44:27,520 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 140 ms, 1 = 129 ms, 2 = 143 ms]
12:44:27,520 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
12:44:27,522 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
12:44:29,988 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 2.46 seconds, 1 = 2.46 seconds, 2 = 2.43 seconds]
12:44:29,988 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
12:44:30,023 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
12:44:30,023 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
12:54:30,437 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
12:54:30,543 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
12:54:30,543 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
12:54:30,551 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
12:54:30,552 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
12:54:30,786 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
12:54:30,787 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
12:54:35,854 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1358 MB to 1348 MB and has 1 unfinished threads
12:54:35,854 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1358 MB to 1348 MB and has 3 unfinished threads
12:54:35,854 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1358 MB to 1348 MB and has 3 unfinished threads
12:54:35,855 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
12:54:35,855 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 25 secs
12:54:35,904 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 27 secs
12:54:35,905 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 27 secs, reporting...
12:54:35,905 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@31add175
12:54:35,906 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
12:54:35,947 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
12:54:35,986 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
12:54:36,001 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
12:54:36,034 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
12:54:36,055 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
12:54:36,072 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@3697186
