18:42:46,657 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/.
18:42:46,659 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
18:42:46,661 ERROR [org.radargun.config.DomConfigParser] (main) loading: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
18:42:46,665 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
18:42:46,916 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
18:42:46,917 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
18:42:51,918 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
18:42:51,920 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
18:42:51,921 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
18:42:51,921 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
18:42:52,043 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
18:42:52,043 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
18:42:52,108 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
18:42:53,148 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
18:42:53,179 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
18:42:53,224 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
18:42:54,934 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 186 ms, 1 = 222 ms, 2 = 176 ms]
18:42:54,934 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
18:42:54,935 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
18:42:54,941 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
18:42:54,942 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
18:42:54,946 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
18:43:02,522 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.16 seconds, 1 = 7.11 seconds, 2 = 7.56 seconds]
18:43:02,525 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
18:43:02,526 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
18:43:02,532 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 1 ms, 2 = 0 ns]
18:43:02,534 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
18:43:02,535 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
18:43:02,578 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
18:43:02,588 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7 ms, 1 = 5 ms, 2 = 6 ms]
18:43:02,589 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
18:43:02,598 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
18:43:07,964 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 5.31 seconds, 1 = 5.26 seconds, 2 = 5.36 seconds]
18:43:07,964 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
18:43:07,972 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
18:43:07,974 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
18:44:08,009 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.01 seconds, 1 = 60.01 seconds, 2 = 60.01 seconds]
18:44:08,010 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
18:44:08,011 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
18:44:08,012 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
18:44:08,271 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 257 ms, 1 = 224 ms, 2 = 250 ms]
18:44:08,271 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
18:44:08,272 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
18:44:10,594 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 2.32 seconds, 1 = 2.32 seconds, 2 = 2.31 seconds]
18:44:10,595 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
18:44:10,638 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
18:44:10,638 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
18:54:10,990 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
18:54:11,091 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
18:54:11,091 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
18:54:11,097 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
18:54:11,098 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
18:54:11,256 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
18:54:11,257 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
18:54:16,391 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1206 MB to 1308 MB and has 0 unfinished threads
18:54:16,391 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1206 MB to 1319 MB and has 2 unfinished threads
18:54:16,391 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1206 MB to 1322 MB and has 2 unfinished threads
18:54:16,391 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
18:54:16,391 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 23 secs
18:54:16,426 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 24 secs
18:54:16,426 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 24 secs, reporting...
18:54:16,426 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@4d49af10
18:54:16,426 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
18:54:16,481 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
18:54:16,513 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
18:54:16,534 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
18:54:16,546 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
18:54:16,552 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
18:54:16,559 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@7bb58ca3
18:54:18,615 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
18:54:18,622 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
