19:21:07,452 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
19:21:07,455 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
19:21:07,456 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
19:21:07,460 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
19:21:07,701 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
19:21:07,702 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
19:21:12,703 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
19:21:12,705 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
19:21:12,706 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
19:21:12,706 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
19:21:12,834 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
19:21:12,834 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
19:21:12,900 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
19:21:13,976 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
19:21:13,982 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
19:21:14,033 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
19:21:15,886 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 184 ms, 1 = 321 ms, 2 = 238 ms]
19:21:15,886 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
19:21:15,886 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
19:21:15,889 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
19:21:15,889 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
19:21:15,891 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
19:21:23,546 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.2 seconds, 1 = 7.16 seconds, 2 = 7.64 seconds]
19:21:23,549 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
19:21:23,550 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
19:21:23,555 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
19:21:23,557 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
19:21:23,557 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
19:21:23,600 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
19:21:23,608 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 6 ms, 1 = 5 ms, 2 = 5 ms]
