"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,293.049433,15.934813,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,736.970820,18.853402,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,697.593029,2.237655,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,49.013992,0.247364,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2333.647602,17.565885,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13245.445529,155.569521,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,748.554912,6.970055,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,257.507435,4.177055,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,59.591375,0.653635,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,627.976482,13.715351,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.664988,0.309557,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,903.617995,21.784532,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4599.963390,70.310605,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.104564,0.073815,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,471.788349,0.866774,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.594337,0.322186,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,291.643218,16.140681,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10994.537769,128.384057,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.994784,2.846974,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,474.873285,22.372734,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1087.489207,9.740250,"ops/min"
