"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,206.429528,16.210768,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,484.512304,34.089191,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,532.001338,48.493050,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,39.186659,3.389077,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,1737.445509,191.340519,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,10074.562832,1307.081971,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,588.375787,14.208163,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,212.150931,20.497322,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,63.482602,2.293800,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,395.516993,72.457969,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.119345,0.481784,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,805.707998,39.942564,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3062.070928,292.528945,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,57.089400,1.880981,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,335.847534,11.488662,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.567122,1.235122,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,203.053266,33.089977,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,7150.458993,448.069377,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,97.672423,7.550957,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,338.679652,21.822942,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,746.384100,33.109939,"ops/min"
