MemTotal:       32755048 kB
MemFree:         5200660 kB
MemAvailable:   31186100 kB
Buffers:          999096 kB
Cached:         24800184 kB
SwapCached:            0 kB
Active:         11681008 kB
Inactive:       14491244 kB
Active(anon):       1912 kB
Inactive(anon):   568856 kB
Active(file):   11679096 kB
Inactive(file): 13922388 kB
Unevictable:      187072 kB
Mlocked:            5540 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             10184 kB
Writeback:             0 kB
AnonPages:        559696 kB
Mapped:           310976 kB
Shmem:            193104 kB
KReclaimable:     847068 kB
Slab:            1053124 kB
SReclaimable:     847068 kB
SUnreclaim:       206056 kB
KernelStack:        8576 kB
PageTables:        18916 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    3783532 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       27896 kB
VmallocChunk:          0 kB
Percpu:            12256 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      322552 kB
DirectMap2M:    17389568 kB
DirectMap1G:    16777216 kB
