Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;881092.0
Domain Marker;max-jOPS;7383816.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
3509.0;1001.2544090000001;1001.252982
87748.0;5941.951937000005;5944.490236000012
368979.0;10059.12602700002;10060.75728099997
685634.0;;5025.75614000007
692699.0;5062.736646000063;5063.532861000043
7942270.0;11546.742410000414;11547.780818000436
7988245.0;;1001.0362149998546
7988246.0;0.9580470006912947;
