"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,257.380698,14.778942,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,697.766999,17.564843,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,707.046895,8.516399,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,46.591801,1.628388,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2297.217377,30.554804,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,11010.284296,97.664311,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,675.252283,6.642934,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,249.733194,4.050476,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,65.339565,0.571271,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,686.794792,5.475262,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.306111,0.193709,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,987.270386,15.702555,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4418.057787,162.181193,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.391135,0.170625,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,478.628321,0.359354,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.830728,0.277135,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,349.972359,8.895159,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10404.288961,101.430531,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,142.576051,2.149472,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,518.301744,11.045017,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1018.305686,4.037389,"ops/min"
