"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,220.700902,6.073471,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,492.457580,18.584095,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,543.056418,30.602138,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,47.861299,1.928806,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,2049.484211,74.668226,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,10139.203517,398.823491,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,505.694708,18.329885,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,205.555200,2.620285,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.430092,0.602246,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,412.090007,6.038319,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.364023,0.179188,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,760.432847,7.585882,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3143.804387,9.216048,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,50.161341,0.043965,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,237.613423,0.154412,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,31.834204,0.193049,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,279.835277,3.663598,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8728.138563,205.552190,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,119.211726,1.680013,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,358.739540,20.302279,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,986.038783,11.270700,"ops/min"
