Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;923220.0
Domain Marker;max-jOPS;7257142.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
4116.0;1010.1474930000004;
4117.0;;1010.3457689999996
89833.0;6343.959334999992;6355.257644999991
391689.0;;11371.663617000042
391690.0;11367.454041999998;
626408.0;;5230.523507000064
626409.0;5207.7426269999705;
726548.0;5084.362326000002;5136.901611000067
734081.0;5518.276590000023;5525.6572790000355
7640247.0;5247.66839900054;5269.2402909994125
7835022.0;11655.74990199972;11661.7442119997
7842504.0;5471.414559000172;5472.375912999734
7881653.0;;1002.405542999506
7881658.0;3.530454999767244;
