"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,218.168470,6.739140,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,474.421200,14.305367,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,545.698484,10.276764,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,45.396763,0.275496,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,1918.977160,39.613745,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,8681.749303,249.428617,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,474.963754,8.477933,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,201.729688,2.194931,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.696805,0.743119,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,451.288927,7.907321,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.518938,0.122935,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,916.449047,9.813705,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3157.634529,33.772123,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,50.712597,0.158114,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,240.082473,2.435309,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,32.172234,0.353505,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,336.744507,5.535629,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8413.606842,231.785053,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,119.127374,1.916560,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,418.290699,18.154039,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,968.260839,11.248763,"ops/min"
