"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,321.994878,18.430529,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,579.629253,42.723057,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,721.656285,4.201460,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.057261,0.223373,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2314.941785,8.959871,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9444.407201,79.434030,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,705.399138,38.638809,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,256.752538,2.074771,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.616875,1.153394,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,690.366659,4.365426,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.965190,0.074859,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,990.349046,17.143618,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4462.941147,260.731505,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,58.905356,0.034873,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,432.617209,1.822068,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.785265,3.312579,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,335.505709,1.897711,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10802.915461,104.908464,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,145.842185,2.087287,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,553.169955,20.806361,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1195.574888,12.464153,"ops/min"
