"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,238.077519,11.003923,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,601.930301,18.373403,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,629.082958,6.369785,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,47.417416,3.151356,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2181.989996,22.172595,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11576.719271,145.884808,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,613.468574,10.878166,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,224.092583,16.928063,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,10,62.131814,3.357358,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,514.183774,11.977441,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.046731,0.092163,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,838.147382,13.345236,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3808.120179,13.977879,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.043330,0.403790,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,356.931416,0.228801,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,34.016242,2.603288,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,288.026965,13.786436,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9919.990494,107.811155,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,135.590445,3.028774,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,459.552424,13.118673,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1045.229153,12.385410,"ops/min"
