"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,242.617780,7.740980,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,620.329845,17.079640,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,625.967829,4.538060,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,47.712090,3.857028,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2171.623601,81.469534,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11505.838584,141.754235,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,607.555653,10.645680,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,232.924154,4.828787,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,61.840924,2.620363,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,520.792841,9.428360,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.979957,0.158945,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,827.283310,11.275545,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3805.431915,11.675006,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.004639,0.370110,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,356.893749,0.374798,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.810739,1.746581,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,290.108133,20.794263,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9884.952794,99.822510,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,135.477290,3.994677,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,461.338963,13.841625,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1056.018965,10.859382,"ops/min"
