Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;613983.0
Domain Marker;max-jOPS;6195044.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
3610.0;1006.0961630000002;1006.0920859999997
88667.0;5553.9822339999955;5557.093747999999
6634238.0;10510.573098000139;10511.999625000171
6641499.0;5258.84799499996;5259.958076000214
6680583.0;;1001.5667190002277
6680585.0;1.5329409996047616;
