"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,214.960154,5.721299,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,481.536276,20.140830,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,532.622433,15.569244,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,44.785957,2.606516,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,1981.814561,87.148326,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,9957.795450,322.827062,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,479.329484,23.701564,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,201.107808,2.900816,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.746228,1.306389,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,396.853839,15.420546,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.142579,0.091264,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,739.209485,23.656946,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3191.942068,53.760310,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,49.296444,0.878194,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,236.833847,0.613634,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,31.518300,0.295394,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,294.001469,30.825788,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8536.378524,237.235488,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,118.431302,1.283772,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,383.320169,14.346720,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,967.394666,15.431094,"ops/min"
