Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;1491.0
Domain Marker;max-jOPS;5716.0
Domain Marker;Last Success for SLAs;3833.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
67;89.26363579953045
134;92.31757206940581
202;92.38444147791861
269;93.0160839414236
336;93.72870422814529
403;94.47019764768024
471;95.15060209126774
538;94.83051519399626
605;95.18592689737926
672;95.11619465438947
740;95.39283821404916
807;95.38361491596062
874;95.60083431364984
941;95.69267444604921
1009;96.26085475799678
1076;96.05981248038927
1143;95.96887413700773
1210;96.15382170084258
1278;96.35772241799545
1345;96.52037564582041
1412;96.64116844537052
1479;96.22687998214137
1547;96.47840727684525
1614;96.46537870889938
1681;96.99275155677614
1748;96.69015598725944
1816;96.63356206533851
1883;96.59008571144409
1950;96.41750714767562
2017;96.74169058983722
2085;96.78142849046874
2152;96.45426072945395
2219;96.84690434609342
2286;96.80171534806064
2354;96.87841624289044
2421;96.92149595005317
2488;97.17937848157611
2555;96.94462425004907
2623;97.12999782081523
2690;97.29645455521106
2757;96.68161404828874
2824;97.26331781641284
2892;96.4766742501185
2959;97.08539531362953
3026;97.49507633678806
3093;96.85487384948297
3161;96.90329708899411
3228;96.79808234832441
3295;97.06991133208788
3362;96.69653470149179
3430;96.63441525675799
3497;96.90569488293804
3564;97.23042088624025
3631;97.05084948468705
3699;96.86839070392185
3766;97.26697427926409
3833;96.88500369052565
3900;96.97093900375094
3968;96.60401582823086
4035;96.77925678620751
4102;96.41191547921218
4169;96.61995002451869
4237;96.53308679523062
4304;96.59873182945522
4371;96.59548291274155
4438;96.08647609878088
4506;96.36033341703869
4573;96.58571586809981
4640;93.73767806733326
4707;93.91499660780066
4775;92.56731481689845
4842;91.84684841508667
4909;91.78566650275879
4976;90.36824853574139
5044;86.58226624017576
5111;89.0200146382471
5178;88.86611326805092
5245;85.08509907371322
5313;83.10462796073087
5380;79.65205527782301
5447;75.07411515901595
5514;68.39663400606113
5582;53.86431597472823
5649;63.27823002172026
5716;49.3136252686263
5783;27.273917899240537
5851;10.03117519112653
5918;20.677653776800263
5985;36.27725470316458
