18:07:13,639 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/.
18:07:13,641 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
18:07:13,643 ERROR [org.radargun.config.DomConfigParser] (main) loading: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
18:07:13,646 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
18:07:13,900 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
18:07:13,902 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
18:07:18,903 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
18:07:18,905 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
18:07:18,905 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
18:07:18,905 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
18:07:19,024 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
18:07:19,024 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
18:07:19,095 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
18:07:20,124 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
18:07:20,153 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
18:07:20,213 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
18:07:21,930 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 210 ms, 1 = 217 ms, 2 = 206 ms]
18:07:21,930 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
18:07:21,931 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
18:07:21,935 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
18:07:21,935 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
18:07:21,938 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
18:07:29,655 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.24 seconds, 1 = 7.26 seconds, 2 = 7.7 seconds]
18:07:29,658 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
18:07:29,659 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
18:07:29,664 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
18:07:29,665 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
18:07:29,666 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
18:07:29,708 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
18:07:29,717 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 5 ms, 1 = 5 ms, 2 = 6 ms]
18:07:29,717 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
18:07:29,725 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
18:07:35,118 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 5.37 seconds, 1 = 5.38 seconds, 2 = 5.38 seconds]
18:07:35,118 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
18:07:35,125 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
18:07:35,127 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
18:08:35,166 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.01 seconds, 1 = 60.01 seconds, 2 = 60.01 seconds]
18:08:35,166 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
18:08:35,168 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
18:08:35,168 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
