MemTotal:        8117660 kB
MemFree:         7089044 kB
MemAvailable:    7240164 kB
Buffers:           32728 kB
Cached:           338904 kB
SwapCached:            0 kB
Active:           718036 kB
Inactive:          76676 kB
Active(anon):     430756 kB
Inactive(anon):    10012 kB
Active(file):     287280 kB
Inactive(file):    66664 kB
Unevictable:        5524 kB
Mlocked:            5524 kB
SwapTotal:       8117244 kB
SwapFree:        8117244 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              1012 kB
Writeback:             0 kB
AnonPages:        428672 kB
Mapped:           211324 kB
Shmem:             12704 kB
KReclaimable:      36168 kB
Slab:              96128 kB
SReclaimable:      36168 kB
SUnreclaim:        59960 kB
KernelStack:        6924 kB
PageTables:        13440 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12176072 kB
Committed_AS:    3004808 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54516 kB
VmallocChunk:          0 kB
Percpu:             2544 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      114540 kB
DirectMap2M:     4079616 kB
DirectMap1G:     6291456 kB
