"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,237.381362,12.177523,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,621.369295,14.454019,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,628.614208,7.001555,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,48.627195,2.747972,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2185.471579,32.584238,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11497.089567,209.844099,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,608.880803,13.585549,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,233.597573,1.874783,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,62.017245,1.783181,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,526.295737,6.845814,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.899972,0.289017,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,829.197579,13.089278,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3804.884607,18.325897,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,55.869603,0.409002,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,356.592415,0.613043,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,32.867262,1.139757,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,296.468877,20.325061,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9743.647189,127.810489,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,134.213251,2.807598,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,454.728797,11.577893,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1041.227554,8.774986,"ops/min"
