Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3619.0
Domain Marker;max-jOPS;9816.0
Domain Marker;Last Success for SLAs;6929.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;91.55879119657028
231;93.27105161465053
346;94.20614181631477
462;94.49626264700244
577;95.73270785901373
693;95.38363740132384
808;95.8901994297172
924;96.24285855398804
1039;96.08729288759773
1155;96.4332470627041
1270;97.06585388372784
1386;97.11711395285525
1501;96.98141038166149
1617;97.34963109459935
1732;97.28587000972728
1848;97.60766751951651
1963;97.3681345783992
2079;97.86455730193356
2194;97.66534147071
2310;97.66819511895929
2425;97.89014023785269
2541;97.98224615587587
2656;97.67847782883287
2772;97.81960463476643
2887;97.71530160911539
3002;98.15057111393182
3118;98.06604898920396
3233;97.96590907142797
3349;97.90256942504053
3464;98.13740910794229
3580;97.81607710053156
3695;97.83352354214122
3811;98.11746809978797
3926;98.29545696867666
4042;97.90701126308451
4157;98.38703139053717
4273;98.1238968672127
4388;98.09714433637299
4504;98.05907341917012
4619;97.97705362889941
4735;98.30669405556932
4850;98.18995908088262
4966;98.15199801600339
5081;98.31333104001808
5197;97.80365621139998
5312;98.36827159178011
5428;98.23095273641147
5543;98.20200585956135
5659;98.31950948039398
5774;97.91011112978872
5889;98.07823948934458
6005;98.07634201186774
6120;98.00794790458019
6236;98.36409816038488
6351;98.36497505781675
6467;97.75104709546741
6582;96.09368952518444
6698;94.4853848947462
6813;92.20932028890218
6929;90.98708062577131
7044;89.26253553048262
7160;88.36048224148371
7275;86.76800817535594
7391;85.23695093178344
7506;84.32023728292921
7622;81.99826630903195
7737;81.1501056681667
7853;80.00873975372355
7968;78.87707205713714
8084;76.5026028511731
8199;76.11724280165144
8315;74.81262220656507
8430;73.16710450605424
8546;71.36995735528276
8661;69.77890411604074
8776;67.17789785463215
8892;67.41805882236223
9007;64.87029607439986
9123;62.40732878052269
9238;61.146802069793154
9354;61.548873023416796
9469;59.59015228067412
9585;57.10654544256523
9700;38.33577092347095
9816;30.730720207158758
9931;17.354188837255265
10047;8.435246556871444
10162;5.374204047876092
10278;8.365301439406245
