
===================================
Domain Marker;critical-jOPS;3619.0
Domain Marker;max-jOPS;9816.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;400.0;1500.0;1900.0;2100.0;2632.9999999999927;80000.0
231.0;400.0;1700.0;2300.0;2600.0;3100.0;4400.0
346.0;500.0;1900.0;2800.0;3200.0;3900.0;134000.0
462.0;500.0;2100.0;3300.0;3700.0;4500.0;113000.0
577.0;500.0;2300.0;3700.0;4200.0;5000.0;117000.0
693.0;400.0;2500.0;4200.0;4700.0;5900.0;112000.0
808.0;400.0;2600.0;4700.0;5300.0;6600.0;209000.0
924.0;500.0;2800.0;5100.0;5700.0;7200.0;223000.0
1039.0;400.0;2900.0;5500.0;6200.0;7800.0;126000.0
1155.0;400.0;3000.0;5900.0;6600.0;8300.0;115000.0
1270.0;400.0;3100.0;6200.0;7000.0;8900.0;123000.0
1386.0;400.0;3200.0;6600.0;7500.0;9300.0;113000.0
1501.0;400.0;3200.0;6800.0;7800.0;9900.0;129000.0
1617.0;300.0;3300.0;7000.0;8200.0;10500.0;128000.0
1732.0;400.0;3300.0;7200.0;8400.0;10900.0;129000.0
1848.0;400.0;3300.0;7100.0;8500.0;11400.0;135000.0
1963.0;300.0;3100.0;7100.0;8500.0;12600.0;138000.0
2079.0;400.0;3400.0;7200.0;8500.0;12300.0;139000.0
2194.0;400.0;3400.0;7200.0;8600.0;13000.0;133000.0
2310.0;400.0;3400.0;7100.0;8600.0;13600.0;138000.0
2425.0;400.0;3400.0;7000.0;8500.0;13400.0;156000.0
2541.0;400.0;3500.0;7100.0;8500.0;17873.000000001048;150000.0
2656.0;400.0;3400.0;7100.0;8600.0;18400.0;143000.0
2772.0;400.0;3500.0;7000.0;8600.0;30000.0;191000.0
2887.0;400.0;3500.0;7100.0;8700.0;21000.0;224000.0
3002.0;400.0;3500.0;7000.0;8700.0;24000.0;215000.0
3118.0;400.0;3500.0;6900.0;8400.0;23000.0;243000.0
3233.0;400.0;3500.0;7100.0;8800.0;28000.0;181000.0
3349.0;400.0;3600.0;7200.0;8900.0;36000.0;220000.0
3464.0;400.0;3700.0;7300.0;9000.0;35000.0;200000.0
3580.0;400.0;3700.0;7300.0;9100.0;48000.0;272000.0
3695.0;400.0;3700.0;7300.0;9100.0;42000.0;207000.0
3811.0;400.0;3700.0;7300.0;9200.0;46000.0;202000.0
3926.0;400.0;3800.0;7500.0;9600.0;50000.0;208000.0
4042.0;400.0;3800.0;7600.0;10100.0;68000.0;303000.0
4157.0;300.0;3900.0;7600.0;10000.0;58000.0;218000.0
4273.0;400.0;3900.0;7700.0;10500.0;80000.0;286000.0
4388.0;300.0;3900.0;7800.0;10900.0;50000.0;243000.0
4504.0;400.0;4000.0;8400.0;14600.0;80000.0;300000.0
4619.0;400.0;4000.0;8100.0;11500.0;61000.0;206000.0
4735.0;400.0;4100.0;8600.0;14400.0;78000.0;259000.0
4850.0;300.0;4100.0;8500.0;12800.0;70000.0;298000.0
4966.0;400.0;4200.0;8800.0;14800.0;69000.0;271000.0
5081.0;400.0;4300.0;9400.0;19900.0;80000.0;283000.0
5197.0;300.0;4400.0;9600.0;17500.0;74000.0;305000.0
5312.0;300.0;4400.0;9900.0;18900.0;89000.0;351000.0
5428.0;300.0;4500.0;10300.0;19800.0;77000.0;366000.0
5543.0;400.0;4600.0;11300.0;25000.0;83000.0;460000.0
5659.0;400.0;4700.0;11000.0;22000.0;77000.0;348000.0
5774.0;400.0;4900.0;12100.0;28000.0;87000.0;400000.0
5889.0;400.0;4900.0;12600.0;27000.0;91000.0;422000.0
6005.0;400.0;5000.0;15000.0;34000.0;100000.0;424000.0
6120.0;400.0;5200.0;15200.0;31000.0;78000.0;342000.0
6236.0;400.0;5300.0;17600.0;35000.0;95000.0;520000.0
6351.0;400.0;5400.0;22000.0;44000.0;98000.0;500000.0
6467.0;400.0;5700.0;25000.0;46000.0;103000.0;620000.0
6582.0;300.0;5600.0;21000.0;45000.0;100000.0;450000.0
6698.0;300.0;5800.0;28000.0;50000.0;106000.0;720000.0
6813.0;300.0;6000.0;28000.0;50000.0;104000.0;441000.0
6929.0;300.0;5900.0;26000.0;45000.0;88000.0;800000.0
7044.0;300.0;6400.0;40000.0;64000.0;122000.0;640000.0
7160.0;300.0;6400.0;35000.0;57000.0;107000.0;960000.0
7275.0;300.0;6900.0;47000.0;70000.0;125000.0;1200000.0
7391.0;400.0;7100.0;52000.0;80000.0;145000.0;720000.0
7506.0;300.0;7300.0;51000.0;77000.0;142000.0;800000.0
7622.0;300.0;7800.0;63000.0;89000.0;178000.0;1100000.0
7737.0;300.0;8100.0;67000.0;96000.0;178000.0;2000000.0
7853.0;300.0;8800.0;68000.0;104000.0;172000.0;1100000.0
7968.0;300.0;9100.0;71000.0;99000.0;160000.0;1400000.0
8084.0;300.0;9900.0;75000.0;98000.0;157000.0;2400000.0
8199.0;300.0;10700.0;83000.0;113000.0;183000.0;2100000.0
8315.0;300.0;11800.0;92000.0;129000.0;209000.0;2200000.0
8430.0;300.0;15100.0;97000.0;124000.0;207000.0;2400000.0
8546.0;400.0;18000.0;130000.0;181000.0;245000.0;3000000.0
8661.0;300.0;22000.0;140000.0;173000.0;238000.0;2500000.0
8776.0;300.0;30000.0;169000.0;207000.0;301000.0;3600000.0
8892.0;300.0;37000.0;183000.0;222000.0;291000.0;3200000.0
9007.0;400.0;48000.0;200000.0;242000.0;313000.0;3600000.0
9123.0;400.0;70000.0;255000.0;302000.0;419640.00000001397;4400000.0
9238.0;400.0;72000.0;241000.0;300000.0;438000.0;3600000.0
9354.0;400.0;79000.0;258000.0;319000.0;424000.0;4300000.0
9469.0;300.0;104000.0;273000.0;337000.0;423000.0;4700000.0
9585.0;300.0;103000.0;303000.0;357000.0;599000.0;4300000.0
9700.0;600.0;284000.0;589000.0;690000.0;1100000.0;9500000.0
9816.0;1400.0;430000.0;830000.0;1000000.0;3000000.0;1.4E7
9931.0;24000.0;700000.0;1700000.0;2200000.0;4900000.0;4.0E7
10047.0;76000.0;870000.0;2300000.0;4200000.0;1.4E7;2.5E7
10162.0;199000.0;1100000.0;2300000.0;4500000.0;1.1E7;2.7E7
10278.0;18800.0;730000.0;1800000.0;2100000.0;4600000.0;2.8E7
