"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,252.044740,10.004308,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,681.941594,14.534762,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,702.625976,7.235912,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,46.278780,2.910026,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2286.258260,25.651974,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12563.985952,134.618923,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,681.448223,6.267683,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,256.785210,2.546271,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,65.315155,0.511878,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,625.969004,7.869223,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.228739,0.046531,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,896.517826,18.677947,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4409.521609,93.795941,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,59.329986,0.192315,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.293533,0.237343,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.584796,0.299644,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,316.908746,10.864767,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10919.244995,161.550184,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.950985,3.298012,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,501.867054,9.706405,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1038.125353,9.647406,"ops/min"
