MemTotal:       16380096 kB
MemFree:        15332408 kB
MemAvailable:   15464320 kB
Buffers:           33840 kB
Cached:           349368 kB
SwapCached:            0 kB
Active:           145964 kB
Inactive:         658504 kB
Active(anon):       1752 kB
Inactive(anon):   437120 kB
Active(file):     144212 kB
Inactive(file):   221384 kB
Unevictable:        5448 kB
Mlocked:            5448 kB
SwapTotal:       8388604 kB
SwapFree:        8388604 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               252 kB
Writeback:             4 kB
AnonPages:        426512 kB
Mapped:           209428 kB
Shmem:             12704 kB
KReclaimable:      38664 kB
Slab:             101216 kB
SReclaimable:      38664 kB
SUnreclaim:        62552 kB
KernelStack:        7280 kB
PageTables:        13492 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3050212 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54352 kB
VmallocChunk:          0 kB
Percpu:             6816 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      135020 kB
DirectMap2M:     5107712 kB
DirectMap1G:    13631488 kB
