14:10:21,743 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
14:10:21,746 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
14:10:21,748 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
14:10:21,753 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
14:10:22,041 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
14:10:22,042 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
14:10:27,046 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
14:10:27,057 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
14:10:27,060 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
14:10:27,062 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
14:10:27,323 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
14:10:27,324 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
14:10:27,425 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
14:10:28,530 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
14:10:28,651 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
14:10:28,788 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
14:10:30,866 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 138 ms, 1 = 281 ms, 2 = 203 ms]
14:10:30,866 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
14:10:30,867 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
14:10:30,878 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
14:10:30,878 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
14:10:30,882 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
14:10:39,008 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.64 seconds, 1 = 7.54 seconds, 2 = 8.11 seconds]
14:10:39,012 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
14:10:39,022 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
14:10:39,032 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
14:10:39,034 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
14:10:39,035 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
14:10:39,091 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
14:10:39,103 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 9 ms, 1 = 4 ms, 2 = 7 ms]
14:10:39,104 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
14:10:39,121 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
14:10:48,245 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 9.11 seconds, 1 = 9.04 seconds, 2 = 9.07 seconds]
14:10:48,245 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
14:10:48,254 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
14:10:48,257 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
14:11:48,319 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.02 seconds, 1 = 60.04 seconds, 2 = 60.02 seconds]
14:11:48,319 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
14:11:48,321 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
14:11:48,323 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
14:11:48,598 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 269 ms, 1 = 229 ms, 2 = 266 ms]
14:11:48,599 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
14:11:48,600 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
14:11:53,677 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 5.07 seconds, 1 = 5.07 seconds, 2 = 5.03 seconds]
14:11:53,677 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
14:11:53,769 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
14:11:53,769 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
14:21:54,290 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
14:21:54,369 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
14:21:54,371 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
14:21:54,381 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
14:21:54,382 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
14:21:54,575 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
14:21:54,576 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
14:21:59,811 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1206 MB to 1282 MB and has 0 unfinished threads
14:21:59,812 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1206 MB to 1288 MB and has 2 unfinished threads
