18:38:31,989 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
18:38:31,994 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
18:38:31,997 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
18:38:32,004 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
18:38:32,430 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
18:38:32,432 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
18:38:37,434 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
18:38:37,439 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
18:38:37,440 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
18:38:37,442 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
18:38:37,615 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
18:38:37,616 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
18:38:37,730 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
18:38:39,042 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
18:38:39,187 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
18:38:39,317 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
18:38:41,791 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 292 ms, 1 = 271 ms, 2 = 338 ms]
18:38:41,792 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
18:38:41,793 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
18:38:41,798 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
18:38:41,799 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
18:38:41,805 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
18:38:50,616 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.75 seconds, 1 = 8.42 seconds, 2 = 8.8 seconds]
18:38:50,619 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
18:38:50,620 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
18:38:50,630 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
18:38:50,632 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
18:38:50,634 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
18:38:50,691 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
18:38:50,713 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7 ms, 1 = 6 ms, 2 = 8 ms]
18:38:50,713 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
18:38:50,723 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
