"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,300.238281,19.640586,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,544.428328,16.038675,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,573.493642,7.436348,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,48.495228,1.790300,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,597.827030,10.950898,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,5972.300846,140.678872,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,597.929636,11.911176,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,211.286957,3.503689,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,63.434093,0.632124,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,471.012834,8.166377,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.628087,0.093326,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,987.516161,12.255694,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3235.324194,57.250044,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,49.900591,0.817254,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,227.295526,0.973570,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,35.637192,3.208519,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,368.821503,7.829380,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,9669.846343,239.196626,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,120.653508,1.827588,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,451.455324,23.704178,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,1149.205715,23.912306,"ops/min"
