"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,343.975416,24.817261,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,615.486756,59.653803,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,714.020568,7.833917,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.737027,0.420348,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2319.455588,15.251329,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9499.690398,68.589044,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,741.900762,12.100831,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,256.235342,2.055635,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,64.245956,0.879620,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,687.793589,3.460617,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.322013,0.109447,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,987.221091,17.571932,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4292.396784,290.786744,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,60.828116,0.074090,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,432.019437,2.820916,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,34.729218,5.699082,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,348.246425,22.880824,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10754.376505,116.294493,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,141.031666,3.372354,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,560.123934,19.946091,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1237.287157,19.607209,"ops/min"
