"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,224.263794,7.081114,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,489.373361,19.120712,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,510.713597,8.384548,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,46.750637,1.277038,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,2078.029437,85.989565,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,10213.084990,99.673559,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,514.728879,11.963336,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,203.973215,3.486453,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.733129,0.668792,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,396.973158,16.344290,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.279727,0.117409,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,750.979565,9.058611,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3141.841196,14.847718,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,49.709575,0.121806,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,237.419398,0.434169,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,31.843687,0.285168,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,284.143564,6.708821,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8699.949216,235.303367,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,118.106574,1.417013,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,354.809699,20.004020,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,971.107167,12.937749,"ops/min"
