18:05:41,929 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
18:05:41,940 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
18:05:41,941 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
18:05:41,945 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
18:05:42,223 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/10.0.2.100:2103
18:05:42,225 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
18:05:47,230 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
18:05:47,243 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
18:05:47,245 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
18:05:47,246 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
18:05:47,438 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
18:05:47,438 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
18:05:47,551 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
18:05:48,760 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
18:05:48,920 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
18:05:49,022 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
18:05:50,685 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 17 ms, 1 = 21 ms, 2 = 16 ms]
18:05:50,685 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
18:05:50,686 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
18:05:50,690 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
18:05:50,690 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
18:05:50,693 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
18:05:58,619 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.3 seconds, 1 = 7.24 seconds, 2 = 7.91 seconds]
18:05:58,622 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
18:05:58,623 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
